Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Price,DistrictId
39,8647,0,810.0,0,154711.91793861447,80
6,1437,3,,0,239619.6456694629,23
52,10311,6,,1,175061.21559853607,61
17,2810,9,4849.0,3,387442.8857604799,105
0,168,0,,0,66927.0041240925,23
74,19083,2,,5,260088.1318768128,13
17,2810,9,4849.0,3,364660.2268506437,155
23,4635,5,3300.0,2,145985.62439632366,17
1,264,0,,0,212208.78749411376,1
21,5731,0,,1,148884.40376953152,15
0,186,0,,0,169257.38897844273,93
23,5067,4,,2,183991.3296821741,7
52,11217,1,2300.0,1,292188.4856327132,85
27,5148,14,1575.0,5,358958.78468471474,144
1,264,0,,0,233719.9322749648,1
52,10311,6,,1,223090.01600952263,61
22,6398,141,1046.0,3,126976.9820205704,30
35,7077,56,2301.0,3,177562.29223974547,135
42,7651,1,,1,211655.3770527813,22
26,4439,1,1130.0,1,169831.4394444089,8
0,168,0,,0,101260.07937434137,23
23,5212,6,,3,191914.2216294521,98
36,5992,0,,1,232700.3943537277,11
1,264,0,,0,136740.78362712552,1
5,1564,0,540.0,0,192358.9506940769,6
41,6558,7,1548.0,3,162453.15473291144,101
34,7065,1,750.0,2,193566.3257123069,52
1,388,0,,0,108952.09003667184,23
53,13670,4,,1,244220.6214945609,34
12,2270,23,2500.0,1,421756.29014461616,104
25,5011,8,730.0,0,148170.54384785256,39
35,5776,1,2078.0,2,211939.71955088736,99
29,6566,7,1894.0,4,246074.1500071025,75
28,7287,5,320.0,1,187373.86668165168,37
37,5288,0,1937.0,3,145306.63557636173,90
2,469,0,,0,143090.0670542318,27
22,4625,11,3855.0,2,276500.91308054904,53
23,5212,6,,3,172963.99213123534,98
24,5469,1,145.0,0,265563.5821836319,113
2,469,0,,0,194163.4475942937,27
46,9515,5,,1,220917.00503258387,48
46,10309,1,240.0,1,185907.4101382469,77
30,6207,1,1183.0,1,192069.5551429195,28
43,8429,3,,3,244477.4870421133,88
19,3856,10,,2,228358.4549688289,124
0,168,0,,0,71183.89734261714,23
66,10573,1,1322.0,3,300585.25750553,122
25,4756,16,2857.0,5,227143.1209858096,192
30,5562,0,,0,171450.68889461184,18
1,388,0,,0,106209.37232131817,23
25,5648,1,30.0,2,87244.78402719341,9
42,9292,3,2620.0,0,188959.1043297021,7
74,19083,2,,5,170601.15984237747,13
10,2277,2,1547.0,0,358394.8499380003,29
53,13670,4,,1,412142.8529493987,34
46,10309,1,240.0,1,336055.57723587635,77
53,14892,4,,1,150810.1266628429,27
22,6398,141,1046.0,3,482683.575791407,43
4,915,0,,0,113570.2623483533,27
5,1564,0,540.0,0,122789.8533977942,6
33,7425,1,,2,236877.925336222,140
30,6564,1,,0,224488.6510802389,126
1,264,0,,0,251895.8493466688,1
11,3097,0,,0,171399.1398671679,27
2,469,0,,0,152955.1167827294,27
66,10573,1,1322.0,3,184083.3163323614,99
2,469,0,,0,162839.53476807135,27
25,5487,3,,0,305015.917598098,21
1,264,0,,0,245967.83796272436,1
9,1892,0,,0,130992.03301488984,27
2,475,0,,0,242956.0314316449,23
32,6748,93,562.0,4,357934.7893537596,133
21,4472,6,1450.0,4,187475.3824225153,130
18,3374,5,620.0,1,183948.00525125943,17
33,7425,1,,2,179295.11860700746,2
31,5569,0,,1,134403.56760264368,55
32,5889,10,830.0,4,423845.4594063881,31
22,6398,141,1046.0,3,173821.76310131108,30
9,1892,0,,0,159586.0692139606,27
53,13670,4,,1,458378.77700617095,34
36,6714,2,2672.0,0,208732.413959042,26
23,5735,3,1084.0,0,109651.70292237084,58
25,5011,8,730.0,0,173183.97498035472,39
30,7538,87,4702.0,5,269603.2162397621,157
8,1497,5,,1,175600.86376091608,36
34,7759,0,229.0,1,414520.63380855776,53
2,629,1,,0,214449.74389361488,62
6,1437,3,,0,227993.1793614743,74
53,13670,4,,1,356043.6729534252,25
52,10311,6,,1,194492.606460368,61
23,4635,5,3300.0,2,413742.1151430987,111
1,264,0,,0,261284.51542137013,1
25,5648,1,30.0,2,198986.2159007777,9
39,8647,0,810.0,0,85657.53796307188,80
1,264,0,,0,187757.0065066932,1
1,264,0,,0,196120.4075605886,1
53,13670,4,,1,224753.1068580684,34
39,10418,9,900.0,1,195462.30939515147,7
49,11395,3,1406.0,3,165167.48388976688,57
25,4756,16,2857.0,5,422637.794709854,147
25,4756,16,2857.0,5,462278.4628131569,81
0,168,0,,0,66818.85992191406,23
23,5735,3,1084.0,0,483365.3105852973,8
2,469,0,,0,204242.16083859623,27
1,264,0,,0,239152.64569981105,1
66,10573,1,1322.0,3,162462.60488347858,153
9,1892,0,,0,101075.96152471055,27
42,9292,3,2620.0,0,212894.08895097516,2
0,168,0,,0,75185.19920684883,23
24,4378,0,1036.0,1,197434.868654701,41
1,264,0,,0,194094.75535845704,1
74,19083,2,,5,243623.12761663532,57
50,12238,8,1970.0,2,185779.64247109668,66
21,5731,0,,1,173430.16473213432,42
1,264,0,,0,131872.05193154735,1
23,5212,6,,3,247945.10895045663,98
74,19083,2,,5,283217.52283046034,13
30,6207,1,1183.0,1,216365.9488965684,22
6,1437,3,,0,139897.07987351326,23
1,264,0,,0,151058.5488460219,1
22,6398,141,1046.0,3,198699.42335858263,30
22,6398,141,1046.0,3,167082.63113097867,30
27,4798,0,30.0,2,280930.73320506624,128
27,5148,14,1575.0,5,115791.99054050366,179
37,6856,84,1940.0,2,267166.92466511327,73
2,629,1,,0,135466.55995845908,27
13,2514,19,,0,73902.14685023362,126
11,3097,0,,0,125903.06092030808,27
5,1564,0,540.0,0,203302.64314630957,6
46,7960,6,350.0,3,235696.50793680485,32
11,2748,1,,0,161791.4564665744,9
37,7687,11,176.0,5,352123.6315368624,136
25,6149,0,,0,166350.60627749513,93
28,6746,3,,1,200902.67391938425,78
2,629,1,,0,142147.01649901725,27
5,1564,0,540.0,0,193368.61133151315,6
32,5889,10,830.0,4,547586.0800874212,31
30,6207,1,1183.0,1,228501.5171060753,28
1,264,0,,0,167141.61090894748,1
5,1564,0,540.0,0,134462.48916939946,6
25,5648,1,30.0,2,190192.319093263,9
37,7687,11,176.0,5,482763.1617447957,59
31,6119,4,,1,177936.02049782313,29
23,4583,3,,3,179653.08043223532,47
31,6119,4,,1,234573.7079517744,105
15,2787,2,520.0,0,239061.9685518522,38
2,629,1,,0,115524.1370531036,27
23,5735,3,1084.0,0,145337.7341838022,58
49,11395,3,1406.0,3,219873.5682507178,22
2,629,1,,0,159659.1601889695,62
41,6558,7,1548.0,3,268190.48790733854,11
5,1564,0,540.0,0,187371.51360234304,6
28,6533,1,1015.0,2,197923.74275793807,11
32,5889,10,830.0,4,389554.06353963056,31
42,9292,3,2620.0,0,199429.61648782145,7
21,5731,0,,1,159734.55874709616,42
36,10055,3,,1,89976.30228550202,41
1,264,0,,0,203225.5476713901,1
5,1564,0,540.0,0,216138.7023005154,6
23,5212,6,,3,317690.7437544009,45
30,5285,0,645.0,6,102434.33355610823,0
47,8004,3,125.0,3,137280.98643248933,21
37,5288,0,1937.0,3,180526.17899943364,3
34,7759,0,229.0,1,320495.22751572705,53
16,3433,4,2643.0,4,147271.4427295675,46
2,469,0,,0,188121.30370417825,27
2,629,1,,0,201620.86640526576,27
52,10311,6,,1,290331.4141705794,61
34,7065,1,750.0,2,224306.43482957437,74
74,19083,2,,5,71319.37641930336,57
25,5648,1,30.0,2,139635.08262448345,9
30,5285,0,645.0,6,165008.5771281345,54
34,7759,0,229.0,1,182938.07874476817,53
19,3293,16,628.0,3,187037.5761381528,121
6,1437,3,,0,106435.78744935423,23
1,264,0,,0,139844.15850402258,1
31,6137,4,,0,186543.7650468409,46
30,7538,87,4702.0,5,480227.2662022432,157
1,264,0,,0,159142.18279392418,1
17,2810,9,4849.0,3,280267.87233305816,155
21,4472,6,1450.0,4,175774.76784376573,170
52,10311,6,,1,307352.42068635306,176
30,5562,0,,0,234099.86622539436,18
25,5648,1,30.0,2,259696.71306769116,9
74,19083,2,,5,323318.84035927674,12
5,1564,0,540.0,0,154366.03118360593,6
24,5469,1,145.0,0,348962.8612944252,79
30,6141,10,262.0,3,165775.87690788897,89
24,5613,5,1340.0,2,161242.23953283086,129
23,5735,3,1084.0,0,99930.02583559755,58
0,168,0,,0,91945.04570153714,23
49,11395,3,1406.0,3,165476.80710446846,57
26,4439,1,1130.0,1,139027.30218081598,8
46,10309,1,240.0,1,166514.38402138473,47
31,6119,4,,1,238054.28062625695,29
28,6746,3,,1,199066.32736043108,8
43,8429,3,,3,148040.23853609274,88
47,8004,3,125.0,3,151281.5993872346,21
1,264,0,,0,250443.6056491368,1
6,1437,3,,0,157654.91430149163,74
9,1952,1,1430.0,3,143941.7558321193,58
31,6119,4,,1,152283.5322376517,105
16,3893,27,,3,254998.5424098553,151
25,5648,1,30.0,2,153834.15870332022,9
1,264,0,,0,221271.01920003,1
33,8667,2,,0,91816.81902628607,94
5,1564,0,540.0,0,129409.39379445463,6
5,1564,0,540.0,0,118235.1484485556,6
11,2748,1,,0,160662.86579480828,58
27,5148,14,1575.0,5,256075.5020123457,97
14,3369,24,4129.0,0,187117.57264323672,120
52,11217,1,2300.0,1,380878.51373611967,62
2,629,1,,0,129773.34704801653,27
22,4789,2,4087.0,4,142617.02494854626,84
34,7065,1,750.0,2,332394.84384499554,74
50,12238,8,1970.0,2,204485.29057537828,66
74,19083,2,,5,165848.24864817684,57
39,10418,9,900.0,1,149976.6045201827,2
25,5648,1,30.0,2,195274.4340714704,9
23,5212,6,,3,340864.9011262079,98
47,8004,3,125.0,3,210275.5082916649,21
1,264,0,,0,177420.59129274057,1
9,1952,1,1430.0,3,154843.89720408487,58
25,5648,1,30.0,2,143692.7827145179,9
33,8667,2,,0,216147.9574798892,10
2,629,1,,0,204794.5127634816,62
31,6137,4,,0,234273.4502526292,46
74,19083,2,,5,269261.8327456924,12
74,19083,2,,5,165760.28474338414,12
46,10309,1,240.0,1,232547.2113209918,47
2,475,0,,0,98672.35934091004,23
31,6119,4,,1,181826.35080554688,105
30,5285,0,645.0,6,125584.95838677615,0
52,11217,1,2300.0,1,394253.2999778231,85
28,6746,3,,1,197512.5098938918,78
12,2270,23,2500.0,1,366925.2739464291,104
9,1892,0,,0,100529.11287307597,27
27,5664,48,2300.0,3,89697.70730861119,95
2,629,1,,0,147867.85789999194,27
26,3889,6,705.0,3,169489.51141864748,63
0,168,0,,0,60918.56788964407,23
36,5992,0,,1,323254.40598464786,11
2,629,1,,0,247595.0075350155,27
35,7715,4,990.0,0,349701.05374858755,19
43,10621,1,30.0,2,130947.5854941967,3
25,5011,8,730.0,0,250913.1530538377,39
50,12238,8,1970.0,2,479328.4420489689,14
16,4048,3,,1,211118.11091814536,47
23,5735,3,1084.0,0,116642.98381677052,58
15,2787,2,520.0,0,344285.31657523103,38
27,4798,0,30.0,2,368588.1509063968,128
49,11395,3,1406.0,3,151594.72662681044,57
27,5664,48,2300.0,3,364968.7566660101,168
36,5992,0,,1,165302.1305422592,11
9,1952,1,1430.0,3,185190.98447279973,58
25,5487,3,,0,179476.95803396325,21
9,1892,0,,0,167842.6250611751,27
21,5731,0,,1,297389.10905244946,15
30,5285,0,645.0,6,340359.2049312041,84
5,1564,0,540.0,0,212387.35341070392,6
25,5648,1,30.0,2,125032.71581416912,9
6,1318,1,200.0,1,121844.02981445592,1
2,629,1,,0,183429.55072835716,62
36,6714,2,2672.0,0,191967.1069591865,26
16,3433,4,2643.0,4,298947.3227421746,5
1,264,0,,0,289053.95875579986,1
2,469,0,,0,202422.6072172589,27
2,629,1,,0,193098.66233265656,62
9,1892,0,,0,106372.46889484592,27
24,4378,0,1036.0,1,396365.673797166,44
37,5288,0,1937.0,3,164582.072626596,90
5,1564,0,540.0,0,186246.25354150077,6
31,6137,4,,0,211001.315624315,46
38,4788,2,,0,172680.5302247642,67
6,1437,3,,0,155726.3113618447,23
1,264,0,,0,230641.6029621807,1
34,7065,1,750.0,2,117764.02666990653,52
31,5569,0,,1,166947.989885888,55
1,264,0,,0,114627.7801025058,1
50,12238,8,1970.0,2,190404.510114398,66
1,264,0,,0,184805.7753998745,1
43,10621,1,30.0,2,235364.2842860433,3
25,5011,8,730.0,0,233683.3543695634,39
53,13670,4,,1,366655.1112944032,34
23,5212,6,,3,181131.1201665101,98
34,7759,0,229.0,1,293594.1053265966,53
31,7010,5,4508.0,3,92275.9100336354,66
66,10573,1,1322.0,3,257959.41615052024,122
36,5992,0,,1,173682.6259424351,11
14,2940,45,,3,288674.66598856176,159
46,10309,1,240.0,1,185059.5703107137,47
22,6398,141,1046.0,3,197468.03874018515,30
39,10418,9,900.0,1,164648.8229706076,7
43,8429,3,,3,150829.1027707621,88
23,4635,5,3300.0,2,410366.3630273969,69
22,6398,141,1046.0,3,83387.1231795735,30
23,5735,3,1084.0,0,166891.6028484566,58
14,3369,24,4129.0,0,624156.0033813273,95
26,4439,1,1130.0,1,186971.9265661055,8
31,6119,4,,1,190243.10288886505,105
24,5469,1,145.0,0,154719.74422555225,58
14,2940,45,,3,540638.3235550835,182
53,13670,4,,1,236862.2639103155,25
2,629,1,,0,187599.51424019167,27
2,629,1,,0,163215.42630467948,27
5,1564,0,540.0,0,182072.6119554781,6
31,5569,0,,1,128711.10373210088,55
2,475,0,,0,345665.20909956447,23
22,6398,141,1046.0,3,150556.7199704903,30
33,5261,0,240.0,3,221296.54485181597,1
23,5212,6,,3,238552.2569805561,45
12,2270,23,2500.0,1,250690.4853611716,104
23,5067,4,,2,364166.6889841886,56
6,1318,1,200.0,1,83511.82906351173,1
25,4724,2,1308.0,1,200662.0249986175,44
41,6558,7,1548.0,3,184743.6632578544,101
52,10311,6,,1,110960.49786681532,61
9,1892,0,,0,99967.54910472973,27
5,1564,0,540.0,0,191540.2456213287,6
39,7614,3,,1,241951.4636352675,70
34,7759,0,229.0,1,297390.6809948727,53
53,14892,4,,1,155642.20810429176,93
1,264,0,,0,126088.40481806868,1
24,4860,1,80.0,0,85219.12017987066,61
2,629,1,,0,136217.4155859658,27
25,5648,1,30.0,2,138202.24082656793,9
25,5648,1,30.0,2,176248.38423428638,9
1,264,0,,0,179204.33471388675,1
29,6566,7,1894.0,4,157711.78366993205,124
30,6207,1,1183.0,1,174950.23020692938,22
74,19083,2,,5,353245.01214326697,13
39,10418,9,900.0,1,74181.1637459336,74
53,13670,4,,1,263205.9003169214,34
28,6533,1,1015.0,2,341929.00355588354,101
46,10309,1,240.0,1,189528.91171304465,47
74,19083,2,,5,362517.7173647343,57
24,4378,0,1036.0,1,262794.63574914244,44
52,11217,1,2300.0,1,259343.35381598512,85
5,1564,0,540.0,0,203012.054225702,6
5,1564,0,540.0,0,221644.91609761515,6
52,10311,6,,1,345841.2953810448,61
37,7687,11,176.0,5,364570.7451083802,59
22,6398,141,1046.0,3,552515.51953312,43
21,5731,0,,1,234644.061903934,42
53,13670,4,,1,270666.85092527786,34
8,1986,0,,0,190087.43689466023,9
47,11319,0,1145.0,3,273531.26437899284,46
53,14892,4,,1,201374.60404940863,96
33,7425,1,,2,465293.4102733976,2
16,4048,3,,1,221547.41704073251,47
18,3594,4,192.0,1,201570.4096903577,169
25,5648,1,30.0,2,202593.41393927732,9
2,629,1,,0,94433.03895783088,27
1,264,0,,0,199809.07519386505,1
21,5731,0,,1,160879.86076416686,42
46,10309,1,240.0,1,272087.79312196764,77
34,7759,0,229.0,1,318227.4257091958,53
5,1564,0,540.0,0,188118.3643084461,6
6,1437,3,,0,105953.2576352677,23
25,6149,0,,0,127717.88515658288,93
2,629,1,,0,89632.66693808918,27
27,5664,48,2300.0,3,225960.4760062409,116
5,1564,0,540.0,0,141510.63997114572,6
36,6714,2,2672.0,0,186278.5447740373,26
1,264,0,,0,128803.59381001432,1
53,13670,4,,1,337916.26538408885,25
9,1892,0,,0,100499.82330070244,27
25,3478,11,2729.0,3,171010.53744270827,105
16,3433,4,2643.0,4,188215.5667641173,46
2,629,1,,0,309311.6970541883,27
36,10055,3,,1,197470.41808823863,41
33,8667,2,,0,373788.4030063985,94
52,11217,1,2300.0,1,164010.85011919207,85
41,6558,7,1548.0,3,136126.42516011733,101
4,915,0,,0,164299.86771435823,27
43,8429,3,,3,175339.36136583803,191
27,5664,48,2300.0,3,384813.9365021177,120
26,3889,6,705.0,3,183561.0757836568,63
5,1564,0,540.0,0,185162.63058995688,6
43,10621,1,30.0,2,158638.92234413663,3
30,5285,0,645.0,6,105539.5562746988,81
30,6207,1,1183.0,1,189590.74971167656,22
2,629,1,,0,135341.37239143034,62
66,10573,1,1322.0,3,145660.7643063163,99
2,629,1,,0,171983.45490692562,27
6,1437,3,,0,151030.4377973002,74
18,3374,5,620.0,1,218005.51930097665,17
46,10309,1,240.0,1,217600.87428656413,47
49,11395,3,1406.0,3,170134.98942149733,57
22,6398,141,1046.0,3,184540.03550768332,30
16,3893,27,,3,500773.0742774932,162
7,1660,39,1786.0,1,552454.3386584296,188
23,5212,6,,3,372318.0383486953,138
1,264,0,,0,173166.537898736,1
41,6558,7,1548.0,3,132427.98762138336,101
6,1437,3,,0,243329.91257856032,74
2,629,1,,0,182402.56917144492,62
25,5648,1,30.0,2,124016.66729397864,9
33,8667,2,,0,181706.7188936605,94
21,4231,14,1020.0,0,405779.4323304536,33
25,6149,0,,0,105079.22383839649,93
37,7687,11,176.0,5,474866.0821208708,59
46,7960,6,350.0,3,195100.58874187613,32
1,264,0,,0,200235.5801349804,1
33,8667,2,,0,201584.44125536567,94
41,6558,7,1548.0,3,204608.48561320856,101
23,3975,8,770.0,2,211968.63294441285,100
24,4378,0,1036.0,1,225251.55911044,44
2,629,1,,0,102579.53665948348,62
53,13670,4,,1,181795.2270524476,34
46,7960,6,350.0,3,181833.4257741992,32
34,7065,1,750.0,2,183784.6944445556,52
50,12238,8,1970.0,2,224211.26528600245,24
36,6714,2,2672.0,0,217361.70053912696,26
1,264,0,,0,142301.66984807944,1
27,4798,0,30.0,2,186387.31956399235,128
53,14892,4,,1,249915.52201067784,96
2,629,1,,0,209020.276189104,27
33,6783,3,,1,368256.8377700157,17
1,264,0,,0,161216.97377058535,1
2,469,0,,0,159898.80431990125,27
6,1437,3,,0,144283.5367696915,23
22,6398,141,1046.0,3,134087.3978305944,30
2,629,1,,0,126705.678878673,62
34,7065,1,750.0,2,260200.15073340252,74
0,168,0,,0,140427.99938011786,23
43,10621,1,30.0,2,148546.739530371,3
1,264,0,,0,265697.7738515256,1
25,5011,8,730.0,0,177675.20602939234,39
36,5992,0,,1,199612.74905850025,11
36,5992,0,,1,179672.83465322948,11
28,6533,1,1015.0,2,295357.20647939143,101
38,4788,2,,0,200144.80650171352,67
21,5731,0,,1,177836.77728124644,15
22,4625,11,3855.0,2,266085.91356473434,53
47,8004,3,125.0,3,210345.9168712045,21
74,19083,2,,5,185689.8079280505,13
25,5487,3,,0,155759.50856180995,21
74,19083,2,,5,186304.50161341895,13
18,3374,5,620.0,1,586061.6784162922,17
18,3594,4,192.0,1,200428.01563122543,37
28,6746,3,,1,142601.394004748,8
0,186,0,,0,211325.57764085976,93
8,2423,1,32.0,0,234885.52718597956,47
6,1437,3,,0,118784.92476098477,23
33,8667,2,,0,215451.0510080604,10
5,1564,0,540.0,0,171441.32071225526,6
21,4231,14,1020.0,0,230184.50071476644,107
27,4798,0,30.0,2,193446.1294541373,128
22,6398,141,1046.0,3,92607.54461082212,30
23,5212,6,,3,217849.4678345459,45
53,14892,4,,1,308119.3964254637,96
28,6533,1,1015.0,2,227406.13581117964,11
35,5776,1,2078.0,2,214211.36033263,99
46,10309,1,240.0,1,173886.99305163143,41
74,19083,2,,5,434774.3563345516,13
52,10311,6,,1,480252.2229392561,61
0,168,0,,0,102757.1027731012,23
35,5776,1,2078.0,2,198891.6015666393,99
43,10621,1,30.0,2,183403.5246927278,93
11,3097,0,,0,214532.57585543423,27
5,1564,0,540.0,0,130455.64137133949,6
35,7715,4,990.0,0,357531.25139866286,2
5,1564,0,540.0,0,169730.18617755498,6
29,6566,7,1894.0,4,144214.5674789798,139
21,5731,0,,1,183295.06250806985,15
18,3374,5,620.0,1,232368.71851452556,17
25,5487,3,,0,371016.42282973306,21
50,12238,8,1970.0,2,398740.6772004896,24
5,1564,0,540.0,0,185492.37408978093,6
34,7065,1,750.0,2,170900.2142682733,52
35,7715,4,990.0,0,204259.63158231747,2
25,5027,4,46.0,1,396313.0288527176,17
35,7715,4,990.0,0,165392.59959286122,2
37,7687,11,176.0,5,419785.4998373969,59
30,5285,0,645.0,6,176486.7156110922,84
25,4724,2,1308.0,1,332119.8821106921,44
25,5648,1,30.0,2,216834.0382308872,9
0,168,0,,0,93309.44915501396,23
53,14892,4,,1,117535.41575483204,27
35,7077,56,2301.0,3,87826.82409204746,163
14,2940,45,,3,429825.896082268,159
42,7651,1,,1,185996.05122261916,28
0,168,0,,0,68375.61550845015,23
16,3433,4,2643.0,4,257050.97625878543,5
35,5776,1,2078.0,2,158854.51447427782,99
25,5648,1,30.0,2,151461.12251175437,9
33,7976,5,,0,367585.6205546407,10
21,5731,0,,1,384904.1325275548,15
43,7227,0,,1,199704.02524380104,67
31,6119,4,,1,116751.49531247444,29
19,3856,10,,2,354709.7111692088,124
24,4378,0,1036.0,1,146043.79801533412,44
20,4386,14,,1,199598.3582319353,178
22,6398,141,1046.0,3,205372.03527687248,30
1,264,0,,0,143709.17200084473,1
0,168,0,,0,121476.54254233564,23
74,19083,2,,5,291231.80625030684,12
2,475,0,,0,109326.58440339092,23
49,11395,3,1406.0,3,332870.9375415168,57
32,5889,10,830.0,4,223277.84984739264,103
31,6137,4,,0,211946.9835241965,46
16,3681,73,1815.0,2,279638.1202651061,50
53,13670,4,,1,233256.9296013834,34
24,5469,1,145.0,0,167052.88401717643,58
2,629,1,,0,181664.85495123235,62
34,7065,1,750.0,2,156006.9813277999,52
5,1564,0,540.0,0,217669.1128752312,6
37,5288,0,1937.0,3,155064.1769599567,90
37,7687,11,176.0,5,115290.65800501488,171
1,264,0,,0,162052.9906671271,1
6,1437,3,,0,185976.3511468315,74
42,9292,3,2620.0,0,335785.77853387897,2
16,3893,27,,3,157556.03944595126,146
23,5212,6,,3,323651.8910805438,45
34,7065,1,750.0,2,177126.69377839644,52
22,6398,141,1046.0,3,102666.19176218892,30
32,5889,10,830.0,4,454057.77643185743,31
16,3681,73,1815.0,2,502864.77693478257,116
74,19083,2,,5,180753.78792957135,12
35,5776,1,2078.0,2,164247.88353684658,55
53,13670,4,,1,187872.6515186412,34
43,8429,3,,3,289683.93917396915,88
39,10418,9,900.0,1,190467.02772672,2
30,6564,1,,0,183701.3946765061,91
11,3097,0,,0,253880.41066866065,27
6,1437,3,,0,111022.92763627516,23
33,5261,0,240.0,3,239013.6966376521,1
36,6714,2,2672.0,0,156732.4109521558,26
9,1892,0,,0,150432.10786217294,27
23,5067,4,,2,230738.3774038007,56
25,5648,1,30.0,2,193535.13576444352,9
23,5067,4,,2,370848.32919812616,56
38,4788,2,,0,144190.13857080956,80
5,1564,0,540.0,0,144395.61664250706,6
1,264,0,,0,132297.99247252385,1
31,6137,4,,0,143665.58807796374,46
2,629,1,,0,200919.61435039376,27
36,6714,2,2672.0,0,451810.0612786598,26
21,4346,2,165.0,1,182938.07252807,8
53,13670,4,,1,389497.84041064506,34
1,264,0,,0,233667.208696989,1
18,3594,4,192.0,1,361430.2855995679,37
74,19083,2,,5,335816.17771065404,13
0,168,0,,0,133981.17250579046,23
2,629,1,,0,245362.55139342,62
18,3594,4,192.0,1,341669.45313100994,37
35,5776,1,2078.0,2,178829.1664497557,99
30,5285,0,645.0,6,182373.32483135405,0
52,10311,6,,1,189934.3108999119,61
26,3889,6,705.0,3,318654.5636171955,63
50,12238,8,1970.0,2,322544.37162506464,24
4,915,0,,0,139959.18688323346,27
4,915,0,,0,107489.35930634262,27
37,6856,84,1940.0,2,382744.7293321797,73
30,6207,1,1183.0,1,184243.9929204682,28
14,2940,45,,3,287959.5198509689,184
35,5776,1,2078.0,2,238766.8247632998,99
18,3746,9,75.0,3,238591.81514793469,143
28,6746,3,,1,226498.4616491287,8
2,629,1,,0,143244.41530669745,27
22,6398,141,1046.0,3,384342.6881465891,30
31,7010,5,4508.0,3,197720.2081854573,86
5,1564,0,540.0,0,206610.3519610746,6
1,290,0,,0,113648.07853497582,27
41,6558,7,1548.0,3,149302.91512826507,101
74,19083,2,,5,269421.2861455377,13
22,3151,4,2715.0,3,248195.7581100973,145
17,3379,9,100.0,0,525449.0741071635,107
5,1564,0,540.0,0,153550.03279950802,6
23,5735,3,1084.0,0,99667.89365528787,58
34,7759,0,229.0,1,398342.8996054205,53
1,264,0,,0,120027.45164453864,1
36,6714,2,2672.0,0,208740.0985512362,177
30,5562,0,,0,177117.0977560821,145
27,5148,14,1575.0,5,214257.62070810632,144
42,9292,3,2620.0,0,299589.2312996224,7
47,11319,0,1145.0,3,190937.7302769741,46
30,6207,1,1183.0,1,177734.55340714107,22
17,3379,9,100.0,0,260509.9114675011,162
30,7538,87,4702.0,5,555661.9439687196,157
66,10573,1,1322.0,3,155440.82060527094,119
24,5469,1,145.0,0,215668.42362842508,113
19,3806,4,,0,246690.5847425492,103
29,6566,7,1894.0,4,357546.5115165373,75
23,5212,6,,3,247367.681955978,45
1,264,0,,0,207522.10121618467,1
47,8004,3,125.0,3,144307.41901516734,21
32,5889,10,830.0,4,197259.11486487283,103
25,5011,8,730.0,0,154268.3667326651,39
25,5487,3,,0,181663.0498675625,21
9,1892,0,,0,138724.56794497863,27
74,19083,2,,5,200291.7364220247,57
43,7227,0,,1,88513.51325429414,87
2,629,1,,0,119737.3015267698,62
6,1437,3,,0,125504.27714142523,23
20,4386,14,,1,304877.0801928317,154
43,8429,3,,3,256829.5142687388,88
47,8004,3,125.0,3,162867.75187460534,21
52,11217,1,2300.0,1,313068.86564670806,85
46,10309,1,240.0,1,175335.67282786095,47
46,7960,6,350.0,3,379403.2053162268,111
34,7065,1,750.0,2,162087.1367811354,52
34,7759,0,229.0,1,304608.26962754683,53
18,3594,4,192.0,1,159864.74636261538,37
34,7065,1,750.0,2,258927.26665532548,52
42,7651,1,,1,163383.8384488857,119
37,7687,11,176.0,5,320875.1742663221,20
30,6564,1,,0,447005.0427311012,28
53,13670,4,,1,206918.8480615005,34
74,19083,2,,5,188805.7884721961,12
66,10573,1,1322.0,3,249031.9749662036,122
41,6558,7,1548.0,3,177258.1631392962,101
23,5735,3,1084.0,0,172289.85327582393,58
1,264,0,,0,114009.31115208686,1
9,1892,0,,0,77566.75162110645,27
6,1437,3,,0,144402.24532042688,23
31,7010,5,4508.0,3,117579.39779781755,86
53,13670,4,,1,194570.58723573672,34
74,19083,2,,5,271324.1951528265,13
22,6398,141,1046.0,3,521829.55044460646,30
52,10311,6,,1,178507.48952590505,61
24,5469,1,145.0,0,527497.2237549593,113
38,4788,2,,0,230049.3826561442,67
35,7715,4,990.0,0,191001.8692743558,19
2,629,1,,0,159768.11318789428,27
19,3806,4,,0,165211.32940965713,45
22,6398,141,1046.0,3,116061.905581464,30
22,3151,4,2715.0,3,293788.07422389725,106
22,6398,141,1046.0,3,128649.19108355654,30
9,1892,0,,0,219281.91800674604,27
1,264,0,,0,139283.3157411459,1
22,6398,141,1046.0,3,89959.59140553525,30
11,2370,0,,0,222186.39148031504,9
34,7759,0,229.0,1,348985.12011902675,53
33,7976,5,,0,269402.39645660983,10
5,1564,0,540.0,0,188089.2958294544,6
49,11395,3,1406.0,3,161042.90451780224,57
19,3806,4,,0,178928.4777192187,45
25,4724,2,1308.0,1,132711.39560248447,44
2,475,0,,0,153353.49964792514,23
33,8667,2,,0,207006.72436208656,94
18,3746,9,75.0,3,415251.3542704138,143
31,7010,5,4508.0,3,199227.6938712229,66
52,10311,6,,1,176725.75615604085,61
